id,split,source_entry,publish_date,Q_refined,category,subcategory,predication,department,keywords,content_keywords,related_law,bucket_key,cluster_text_norm,cluster_id,cluster_size,is_cluster_representative,importance,urgency,priority_type,cap_reason,evidence_tags,risk_evidence,counter_evidence,confidence,needs_review,trainable,validation_flags,reason,model,label_source
B64227-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-06-28,마산합포구 #@주소# 마산우리요양병원 앞 횡단보도에 불법주정차가 신호등을 가려 위험합니다. 행정처리 해주세요.,자동차,불법주정차,요청/개선,경제교통과,마산합포구|마산우리요양병원 앞|횡단보도|불법주정차|신호등|위험,마산우리요양병원앞|불법주정차|신호등|위험|횡단보도,,자동차|불법주정차|요청개선|마산우리요양병원앞|불법주정차|신호등|위험|횡단보도,마산합포구 마산우리요양병원 앞 횡단보도에 불법주정차가 신호등을 가려 위험합니다 행정처리 해주세요,C00367069,1,True,4,4,TRAFFIC_SAFETY,EXPLICIT_SAFETY_RISK,VISIBILITY_BLOCKED|ACCIDENT_RISK,가려|보도|신호등|위험|위험합니다|횡단보도,,0.87,false,true,,시야 가림과 사고 위험이 같이 나타나 단순 환경정비가 아니라 교통안전 민원으로 봅니다.,rubric_rules_v3,row_rule_v3
B34781-2,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-12-12,초등학교 앞 역주행 주차로 통행에 불편을 주고 있습니다. 어린이 보호구역 주정차 위반 차량에 대해 단속 요청 드려요.,자동차,불법주정차,요청/개선,경제교통과,초등학교|역주행|주차|통행|불편|어린이 보호구역|주정차|위반|단속,단속|불편|어린이보호구역|역주행|위반|주정차|주차|초등학교|통행,,자동차|불법주정차|요청개선|단속|불편|어린이보호구역|역주행|위반|주정차|주차|초등학교|통행,초등학교 앞 역주행 주차로 통행에 불편을 주고 있습니다 어린이 보호구역 주정차 위반 차량에 대해 단속 요청 드려요,C00357395,3,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,어린이|어린이보호구역|차량|초등학교,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B137720-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-03-20,용원동 장애인 전용구역 휠체어 내리는곳 상습 불법주차와 관련하여 적절한 조치가 필요합니다.,자동차,불법주정차,요청/개선,가정복지과,용원동,,,자동차|불법주정차|요청개선|__no_keyword__,용원동 장애인 전용구역 휠체어 내리는곳 상습 불법주차와 관련하여 적절한 조치가 필요합니다,C00294383,1,True,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주차|불법주차|장애인,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B72013-4,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2021-04-18,횡단보도에 불법주정차되어 있는 차량들로 인해 사고가 날거 같아요. 사람들이 건널목에는 불법으로 불법주차를 하지 못하도록 계도 부탁드려요.,교통,기타,항의,경제교통과,횡단보도,횡단보도,,교통|기타|항의|횡단보도,횡단보도에 불법주정차되어 있는 차량들로 인해 사고가 날거 같아요 사람들이 건널목에는 불법으로 불법주차를 하지 못하도록 계도 부탁드려요,C00044410,3,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,보도|차량|횡단보도,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B145331-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2021-02-22,창원시 장애인 주차구역 불법 주정차 신고합니다.,자동차,불법주정차,요청/개선,가정복지과,장애인 주차구역,장애인주차구역,,자동차|불법주정차|요청개선|장애인주차구역,창원시 장애인 주차구역 불법 주정차 신고합니다,C00342208,164,False,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주정차|불법주정차|장애인|장애인 주차|장애인 주차구역|장애인주차구역,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B32434-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2020-07-06,창원시 횡단보도에 불법주정차 자동차를 신고해요. 불법주차 차량들로 사람들이 도로를 건널때 사고의 위험이 있습니다.,자동차,불법주정차,요청/개선,경제교통과,창원시|횡단보도|불법주정차,불법주정차|횡단보도,,자동차|불법주정차|요청개선|불법주정차|횡단보도,창원시 횡단보도에 불법주정차 자동차를 신고해요 불법주차 차량들로 사람들이 도로를 건널때 사고의 위험이 있습니다,C00309064,475,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,도로|보도|차량|횡단보도,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B112897-3,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-11-15,창원시 장애인 주차구역에 불법 주정차 단속 부탁드립니다.,자동차,불법주정차,요청/개선,가정복지과,창원시,,,자동차|불법주정차|요청개선|__no_keyword__,창원시 장애인 주차구역에 불법 주정차 단속 부탁드립니다,C00288056,43,False,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주정차|불법주정차|장애인|장애인 주차|장애인 주차구역|장애인주차구역,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B52567-1,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-08-14,창원시 진해구 #@주소# 횡단보도에 불법주정차 자동차를 신고해요. 불법주차 차량들로 사람들이 도로를 건널때 사고의 위험이 있습니다.,자동차,불법주정차,요청/개선,경제교통과,창원시|진해구|횡단보도|불법주정차,불법주정차|횡단보도,,자동차|불법주정차|요청개선|불법주정차|횡단보도,창원시 진해구 횡단보도에 불법주정차 자동차를 신고해요 불법주차 차량들로 사람들이 도로를 건널때 사고의 위험이 있습니다,C00309064,475,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,도로|보도|차량|횡단보도,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B50533-0,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-12-16,경상남도 창원시 의창구 #@주소# 장애인전용구역 불법 주정차 차량 신고하오니 주차질서 확립을 위해 단속 바랍니다.,자동차,불법주정차,요청/개선,가정복지과,경상남도|창원시|의창구|장애인전용구역,장애인전용구역,,자동차|불법주정차|요청개선|장애인전용구역,경상남도 창원시 의창구 장애인전용구역 불법 주정차 차량 신고하오니 주차질서 확립을 위해 단속 바랍니다,C00355098,1,True,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주정차|불법주정차|장애인,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B74868-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-03-09,경상남도 창원시 마산합포구 #@주소# 장애인 전용구역에 불법으로 주정차하였습니다.이에 신고하오니 조치해주시기 바랍니다.,자동차,불법주정차,요청/개선,가정복지과,경상남도|창원시|마산합포구,,,자동차|불법주정차|요청개선|__no_keyword__,경상남도 창원시 마산합포구 장애인 전용구역에 불법으로 주정차하였습니다 이에 신고하오니 조치해주시기 바랍니다,C00303945,2663,False,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,장애인,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B145017-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-06-21,창원시 성산구 #@주소# 장애인전용주차구역에 불법 주정차를 하고 있어 신고하니 즉시 단속 부탁합니다.,자동차,불법주정차,요청/개선,가정복지과,창원시,,,자동차|불법주정차|요청개선|__no_keyword__,창원시 성산구 장애인전용주차구역에 불법 주정차를 하고 있어 신고하니 즉시 단속 부탁합니다,C00297599,2,False,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주정차|불법주정차|장애인,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B145641-0,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-01-27,성산구 장애인 전용구역에 불법 주정차 차량 조치 바랍니다.,자동차,불법주정차,요청/개선,가정복지과,성산구,,,자동차|불법주정차|요청개선|__no_keyword__,성산구 장애인 전용구역에 불법 주정차 차량 조치 바랍니다,C00292041,53,False,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주정차|불법주정차|장애인,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B144960-2,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-07-29,진해구 장애인 주차구역에 불법 주정차 차량 조치 바랍니다.,자동차,불법주정차,요청/개선,가정복지과,진해구,,,자동차|불법주정차|요청개선|__no_keyword__,진해구 장애인 주차구역에 불법 주정차 차량 조치 바랍니다,C00288091,13,False,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주정차|불법주정차|장애인|장애인 주차|장애인 주차구역|장애인주차구역,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B113414-3,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-02-19,창원시 #@주소# 장애인전용에 불법주정차하고 있는 차량들로 인해 사회적 약자인 장애우가 일반 주차장에 주차를 하는 등 어려움이 있습니다. 장애인전용구역에 불법주차되어 있는 차들을 처리해 주세요.,자동차,불법주정차,요청/개선,가정복지과,,,,자동차|불법주정차|요청개선|__no_keyword__,창원시 장애인전용에 불법주정차하고 있는 차량들로 인해 사회적 약자인 장애우가 일반 주차장에 주차를 하는 등 어려움이 있습니다 장애인전용구역에 불법주차되어 있는 차들을 처리해 주세요,C00302054,907,False,4,3,ACCESSIBILITY_ENFORCEMENT,ACCESSIBILITY_PUBLIC_INTEREST,VULNERABLE_ACCESS|ILLEGAL_PARKING,불법 주정차|불법 주차|불법주정차|불법주차|장애인,,0.86,false,true,,장애인 주차구역 침해는 취약계층 이용권과 공익성이 있어 일반 단속 요청보다 높게 둡니다.,rubric_rules_v3,row_rule_v3
B121254-2,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2020-09-12,성산구 #@주소# 불법으로 횡단보도에 불법주정차 차량들때문에 건널목을 건널때 사고가 날거 같아요. 불법주차된 차들을 견인조치나 과태료 부탁드립니다.,자동차,불법주정차,요청/개선,경제교통과,성산구|횡단보도,횡단보도,,자동차|불법주정차|요청개선|횡단보도,성산구 불법으로 횡단보도에 불법주정차 차량들때문에 건널목을 건널때 사고가 날거 같아요 불법주차된 차들을 견인조치나 과태료 부탁드립니다,C00320224,1009,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,보도|차량|횡단보도,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B66247-2,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-04-21,#@주소# 불법으로 횡단보도에 불법주정차 차량들때문에 건널목을 건널때 사고가 날거 같아요. 불법주차된 차들을 견인조치나 과태료 부탁드립니다.,자동차,불법주정차,요청/개선,경제교통과,횡단보도,횡단보도,,자동차|불법주정차|요청개선|횡단보도,불법으로 횡단보도에 불법주정차 차량들때문에 건널목을 건널때 사고가 날거 같아요 불법주차된 차들을 견인조치나 과태료 부탁드립니다,C00320224,1009,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,보도|차량|횡단보도,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B90251-0,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-05-26,자여초등학교 등하굣길 어린이보호구역 황색실선 불법 주정차 신고입니다. [처리요청기관]:창원시,자동차,불법주정차,요청/개선,경제교통과,자여초등학교|어린이보호구역|불법 주정차,불법주정차|어린이보호구역,,자동차|불법주정차|요청개선|불법주정차|어린이보호구역,자여초등학교 등하굣길 어린이보호구역 황색실선 불법 주정차 신고입니다 처리요청기관 창원시,C00343034,1,True,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,어린이|어린이보호구역|초등학교,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B61361-4,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2020-07-11,창원 버스정류장에 불법주차하고 있는 차량들로 인해 사고가 날거 같아요. 사람들이 버스정류소에 불법주정차를 하지 못하도록 계도 부탁드려요.,교통,기타,요청/개선,경제교통과,창원|버스정류소|불법주정차,버스정류소|불법주정차,,교통|기타|요청개선|버스정류소|불법주정차,창원 버스정류장에 불법주차하고 있는 차량들로 인해 사고가 날거 같아요 사람들이 버스정류소에 불법주정차를 하지 못하도록 계도 부탁드려요,C00030471,6,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,버스정류장|차량,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B120009-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2021-03-17,창원시 #@주소# 횡단보도에 불법주정차 자동차를 신고해요. 불법주차 차량들로 사람들이 도로를 건널때 사고의 위험이 있습니다.,자동차,불법주정차,요청/개선,경제교통과,횡단보도,횡단보도,,자동차|불법주정차|요청개선|횡단보도,창원시 횡단보도에 불법주정차 자동차를 신고해요 불법주차 차량들로 사람들이 도로를 건널때 사고의 위험이 있습니다,C00320229,1108,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,도로|보도|차량|횡단보도,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
B32866-4,train,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_295107.json,2021-01-14,경상남도 창원시 진해구 #@주소# 횡단보도에 불법주정차되어 있는 차량들로 인해 사고가 날거 같아요. 사람들이 건널목에는 불법으로 불법주차를 하지 못하도록 계도 부탁드려요.,자동차,불법주정차,요청/개선,경제교통과,경상남도|창원시|진해구|횡단보도,횡단보도,,자동차|불법주정차|요청개선|횡단보도,경상남도 창원시 진해구 횡단보도에 불법주정차되어 있는 차량들로 인해 사고가 날거 같아요 사람들이 건널목에는 불법으로 불법주차를 하지 못하도록 계도 부탁드려요,C00320226,1065,False,4,4,TRAFFIC_SAFETY,PUBLIC_SAFETY_ENFORCEMENT,TRAFFIC_SAFETY|ILLEGAL_PARKING,보도|차량|횡단보도,,0.84,false,true,,횡단보도·버스정류장·어린이보호구역 등의 불법주정차는 공공 교통안전 위험으로 둡니다.,rubric_rules_v3,row_rule_v3
